11:102858302-102859679:-	ENSBTAG00000004092	c
11:103422206-103423378:-	ENSBTAG00000006008	c
11:10488795-10490725:+	ENSBTAG00000006259	c
11:105086959-105094473:+	ENSBTAG00000017851	c
11:105086959-105101385:+	ENSBTAG00000017851	c
11:105305681-105312830:+	ENSBTAG00000047998	c
11:10568954-10580732:-	ENSBTAG00000022381	c
1:110593794-110594094:-	ENSBTAG00000018009	c
11:106488968-106495815:-	ENSBTAG00000012126	c
11:106636049-106639394:+	ENSBTAG00000012148	c
11:106636049-106647711:+	ENSBTAG00000012148	c
11:106636049-106652953:+	ENSBTAG00000012148	c
11:106638948-106639394:+	ENSBTAG00000012148	c
11:106638948-106647711:+	ENSBTAG00000012148	c
11:106665063-106673819:+	ENSBTAG00000012148	c
11:106768242-106772167:+	ENSBTAG00000007882	c
11:10804870-10815112:-	ENSBTAG00000009600	c
11:10855047-10861024:+	ENSBTAG00000033255	c
11:10928915-10932112:-	ENSBTAG00000011172	c
11:10928915-10933723:-	ENSBTAG00000011172	c
11:10928915-10942053:-	ENSBTAG00000011172	c
11:10928915-10961241:-	ENSBTAG00000011172	c
11:10931947-10961241:-	ENSBTAG00000011172	c
11:10941882-10961241:-	ENSBTAG00000011172	c
11:10954596-10961241:-	ENSBTAG00000011172	c
11:11006410-11012512:-	ENSBTAG00000011172	c
11:11022957-11047674:-	ENSBTAG00000011172	c
11:11156484-11161359:+	ENSSSCG00000034348	c
11:11156484-11169711:+	ENSSSCG00000034348	c
11:11156484-11181394:+	ENSSSCG00000034348	c
11:11156484-11209651:+	ENSSSCG00000034348	c
11:11160921-11171651:+	ENSSSCG00000034348	c
11:11160921-11181394:+	ENSSSCG00000034348	c
11:11160921-11209651:+	ENSSSCG00000034348	c
11:11169589-11208906:+	ENSSSCG00000034348	c
11:11171524-11209651:+	ENSSSCG00000034348	c
11:11178754-11209651:+	ENSSSCG00000034348	c
11:1118996-1128292:-	ENSSSCG00000009276	c
11:1118996-1141776:-	ENSSSCG00000009276	c
11:11248376-11249395:+	ENSSSCG00000034348	c
11:11248376-11255274:+	ENSSSCG00000034348	c
11:11248376-11266949:+	ENSSSCG00000034348	c
11:1125629-1128292:-	ENSSSCG00000009276	c
11:1125629-1141776:-	ENSSSCG00000009276	c
11:1125629-1163643:-	ENSSSCG00000009276	c
11:11276178-11286165:+	ENSSSCG00000034348	c
11:11278398-11283491:+	ENSSSCG00000034348	c
11:11294869-11300260:+	ENSSSCG00000034348	c
11:11294869-11336042:+	ENSSSCG00000034348	c
11:11313987-11328212:+	ENSSSCG00000034348	c
11:11313987-11336042:+	ENSSSCG00000034348	c
11:11325672-11336042:+	ENSSSCG00000034348	c
11:11369281-11421186:+	ENSSSCG00000034348	c
11:1141223-1141776:-	ENSSSCG00000009276	c
11:1141223-1162797:-	ENSSSCG00000009276	c
11:1141223-1163643:-	ENSSSCG00000009276	c
11:1141223-1175446:-	ENSSSCG00000009276	c
11:11417367-11421186:+	ENSSSCG00000034348	c
11:11593797-11613286:+	ENSSSCG00000034348	c
11:11593797-11643716:+	ENSSSCG00000034348	c
11:11699738-11704554:+	ENSSSCG00000034348	c
11:11730644-11753305:+	ENSBTAG00000020799	c
11:1175307-1186009:-	ENSSSCG00000009276	c
1:111764128-111776202:-	ENSBTAG00000013013	c
1:111772502-111776202:-	ENSBTAG00000013013	c
11:11936272-12011640:+	ENSBTAG00000020799	c
11:11936272-12030453:+	ENSBTAG00000020799	c
11:11936272-12093701:+	ENSBTAG00000020799	c
11:12007187-12011640:+	ENSBTAG00000020799	c
11:12007187-12030453:+	ENSBTAG00000020799	c
11:12026769-12030453:+	ENSBTAG00000020799	c
11:12026769-12093701:+	ENSBTAG00000020799	c
11:12232549-12245965:-	ENSSSCG00000026164, ENSSSCG00000026564	c
11:12232549-12245965:-	ENSSSCG00000026564, ENSSSCG00000026164	c
11:12275716-12282054:-	ENSSSCG00000026564	c
11:1231272-1238890:-	ENSSSCG00000036326	c
11:12329783-12332198:-	ENSSSCG00000024635	c
1:112351894-112364958:+	ENSSSCG00000004583	c
11:1253855-1254400:-	ENSSSCG00000036326	c
1:112564259-112581307:-	ENSSSCG00000004586	c
11:12803136-12812951:-	ENSSSCG00000009360	c
11:12828702-12838685:-	ENSSSCG00000009359	c
11:12842164-12854933:-	ENSSSCG00000009359	c
11:12842164-12862293:-	ENSSSCG00000009359	c
11:12843296-12858931:-	ENSSSCG00000009359	c
11:12843296-12862293:-	ENSSSCG00000009359	c
11:12846224-12862293:-	ENSSSCG00000009359	c
11:12851052-12862293:-	ENSSSCG00000009359	c
11:12853745-12862293:-	ENSSSCG00000009359	c
11:12854806-12854933:-	ENSSSCG00000009359	c
11:12854806-12862293:-	ENSSSCG00000009359	c
11:12858352-12862293:-	ENSSSCG00000009359	c
1:112924140-112928033:-	ENSSSCG00000004588	c
1:112924140-112939007:-	ENSSSCG00000004588	c
1:112967547-112974578:-	ENSSSCG00000004589	c
1:112968879-112974578:-	ENSSSCG00000004589	c
1:112973292-112974578:-	ENSSSCG00000004589	c
1:112981688-113013582:-	ENSSSCG00000004589	c
1:112985921-112996761:-	ENSSSCG00000004589	c
1:112996634-113013582:-	ENSSSCG00000004589	c
1:113012686-113013582:-	ENSSSCG00000004589	c
1:113127999-113128579:+	ENSSSCG00000004592	c
1:113127999-113131324:+	ENSSSCG00000004592	c
11:13162076-13167647:-	ENSBTAG00000009242	c
11:13162076-13175890:-	ENSBTAG00000009242	c
11:1317564-1317882:-	ENSSSCG00000028249	c
11:13178375-13188546:-	ENSBTAG00000009242	c
11:13188973-13228206:-	ENSBTAG00000009242	c
1:113199903-113238518:-	ENSSSCG00000024131	c
11:13216196-13220296:-	ENSBTAG00000009242	c
11:13216196-13221078:-	ENSBTAG00000009242	c
11:13216196-13234140:-	ENSBTAG00000009242	c
11:13246346-13262673:+	ENSSSCG00000047188, ENSSSCG00000047553	c
11:13246346-13262673:+	ENSSSCG00000047553, ENSSSCG00000047188	c
1:113354626-113366056:+	ENSBTAG00000006142	c
11:1335979-1355348:-	ENSSSCG00000026744	c
11:1335979-1364698:-	ENSSSCG00000026744	c
1:113400489-113440173:-	ENSBTAG00000013439	c
1:113400489-113446513:-	ENSBTAG00000013439	c
11:1341588-1355348:-	ENSSSCG00000026744	c
11:1341588-1364698:-	ENSSSCG00000026744	c
1:113421231-113440173:-	ENSBTAG00000013439	c
1:113440098-113446513:-	ENSBTAG00000013439	c
1:113440630-113464697:-	ENSSSCG00000004596	c
1:113453009-113459573:-	ENSSSCG00000004596	c
11:1345522-1371291:-	ENSSSCG00000026744	c
11:1345522-1376231:-	ENSSSCG00000026744	c
11:1355227-1364698:-	ENSSSCG00000026744	c
11:1355227-1371291:-	ENSSSCG00000026744	c
11:1355227-1376231:-	ENSSSCG00000026744	c
1:113972967-113989630:+	ENSSSCG00000025578	c
11:13975748-14043998:+	ENSSSCG00000045890, ENSSSCG00000009364	c
1:113987109-113989630:+	ENSSSCG00000025578	c
11:14037699-14043998:+	ENSSSCG00000045890, ENSSSCG00000009364	c
11:14037699-14056500:+	ENSSSCG00000009364	c
11:14178086-14179762:-	ENSBTAG00000012519	c
11:14179247-14179762:-	ENSBTAG00000012519	c
11:14183234-14185698:-	ENSBTAG00000012519	c
11:14186820-14195067:-	ENSBTAG00000012519	c
11:1425032-1429207:-	ENSSSCG00000024667	c
11:1429035-1463356:-	ENSSSCG00000024667	c
1:114449724-114510990:-	ENSSSCG00000035038	c
1:114510777-114534720:-	ENSSSCG00000035038	c
11:14558352-14590292:-	ENSBTAG00000007734	c
11:14566436-14597192:-	ENSBTAG00000007734	c
11:14566436-14608986:-	ENSBTAG00000007734	c
11:14579872-14590548:+	ENSSSCG00000009369	c
11:14579872-14592830:+	ENSSSCG00000009369	c
11:14579872-14595657:+	ENSSSCG00000009369	c
11:14587788-14597192:-	ENSBTAG00000007734	c
11:14587788-14608986:-	ENSBTAG00000007734	c
11:14592747-14603445:+	ENSSSCG00000009369	c
11:14592747-14611784:+	ENSSSCG00000009369	c
11:14592747-14622572:+	ENSSSCG00000009369	c
11:14601606-14611784:+	ENSSSCG00000009369	c
11:14608534-14623293:+	ENSSSCG00000009369	c
1:114716400-114727059:-	ENSSSCG00000004600	c
1:114737785-114740195:-	ENSSSCG00000004600	c
11:14902218-14909305:+	ENSBTAG00000033041	c
11:14902218-14914837:+	ENSBTAG00000033041	c
11:14988281-14990580:+	ENSBTAG00000027932	c
11:14988281-14999931:+	ENSBTAG00000027932	c
11:14988281-15012504:+	ENSBTAG00000027932	c
11:15050215-15053376:+	ENSBTAG00000027932	c
11:15052623-15054046:+	ENSBTAG00000027932	c
11:15100228-15104713:+	ENSBTAG00000027932	c
11:15190158-15205740:+	ENSBTAG00000033010	c
11:15190158-15222054:+	ENSBTAG00000033010	c
11:15190158-15258059:+	ENSBTAG00000033010	c
11:15190158-15332994:+	ENSBTAG00000033010	c
1:115244388-115263755:+	ENSSSCG00000026960	c
11:15257945-15332994:+	ENSBTAG00000033010	c
1:115263338-115263755:+	ENSSSCG00000026960	c
1:115270672-115317564:+	ENSSSCG00000026960	c
11:15301519-15332994:+	ENSBTAG00000033010	c
11:15321047-15322402:-	ENSSSCG00000009370	c
11:15322597-15332994:+	ENSBTAG00000033010	c
11:15352116-15357966:+	ENSBTAG00000033010	c
1:115461408-115462394:-	ENSBTAG00000004564	c
11:15524541-15524839:+	ENSBTAG00000019839	c
1:115553444-115579538:-	ENSSSCG00000004602	c
1:115553444-115585772:-	ENSSSCG00000004602	c
1:115553444-115595480:-	ENSSSCG00000004602	c
1:115575634-115579538:-	ENSSSCG00000004602	c
1:115575634-115585772:-	ENSSSCG00000004602	c
1:115575634-115595480:-	ENSSSCG00000004602	c
11:15709984-15711864:+	ENSBTAG00000019839	c
1:115734902-115820705:+	ENSSSCG00000004603	c
11:15774097-15785697:+	ENSBTAG00000019839	c
11:15774097-15800558:+	ENSBTAG00000019839	c
11:15774097-15838298:+	ENSBTAG00000019839	c
11:15776977-15831381:+	ENSBTAG00000019839	c
11:15777200-15783242:+	ENSSSCG00000009379	c
11:15777200-15786983:+	ENSSSCG00000009379	c
11:15779640-15783242:+	ENSSSCG00000009379	c
11:15784704-15800558:+	ENSBTAG00000019839	c
1:115791743-115820705:+	ENSSSCG00000004603	c
11:157953-169072:+	ENSSSCG00000009572	c
11:157953-172489:+	ENSSSCG00000009572	c
11:15795717-15800558:+	ENSBTAG00000019839	c
1:115818645-115820705:+	ENSSSCG00000004603	c
11:15829856-15840297:+	ENSSSCG00000009380	c
1:11584816-11596113:+	ENSSSCG00000024361	c
11:16094633-16102818:-	ENSSSCG00000040538	c
11:16094633-16116109:-	ENSSSCG00000040538	c
11:16094633-16144167:-	ENSSSCG00000040538	c
11:16102712-16144167:-	ENSSSCG00000040538	c
11:163648-172489:+	ENSSSCG00000009572	c
1:116401168-116425776:+	ENSSSCG00000004608	c
1:116401168-116427156:+	ENSSSCG00000004608	c
11:1646175-1654598:-	ENSBTAG00000046419	c
1:11656689-11658867:-	ENSSSCG00000004065	c
11:16624766-16625500:-	ENSSSCG00000029598	c
1:116902379-116910379:-	ENSBTAG00000021703	c
1:116932545-116941645:-	ENSBTAG00000021703	c
1:116971188-116976072:-	ENSBTAG00000021703	c
1:116971188-116980463:-	ENSBTAG00000021703	c
11:1738080-1745958:+	ENSBTAG00000007675	c
11:18006731-18021469:+	ENSSSCG00000024125	c
11:18168816-18176751:+	ENSSSCG00000021060	c
11:1820459-1820609:+	ENSSSCG00000044808	lnc
11:18256531-18265450:-	ENSSSCG00000009395	c
1:118260260-118278185:-	ENSBTAG00000011147	c
1:118260260-118284622:-	ENSBTAG00000011147	c
1:118260260-118304239:-	ENSBTAG00000011147	c
11:18265350-18269376:-	ENSSSCG00000009395	c
1:118273647-118284622:-	ENSBTAG00000011147	c
1:118273647-118304239:-	ENSBTAG00000011147	c
11:18280390-18290494:-	ENSSSCG00000009395	c
11:18313795-18315297:+	ENSSSCG00000009397	c
11:18313795-18361632:+	ENSSSCG00000009397	c
11:18313795-18387865:+	ENSSSCG00000009397	c
11:18350468-18355949:+	ENSSSCG00000009397	c
11:18350468-18361632:+	ENSSSCG00000009397	c
11:18592122-18604222:-	ENSSSCG00000022159	c
11:18607624-18613216:-	ENSSSCG00000022159	c
11:18854666-18930694:+	ENSBTAG00000009020	c
11:18854666-18946088:+	ENSBTAG00000009020	c
11:18906828-18908268:+	ENSBTAG00000009020	c
11:18974827-18987899:+	ENSBTAG00000009020	c
1:119010218-119024444:-	ENSBTAG00000002395	c
1:119014760-119024444:-	ENSBTAG00000002395	c
1:119016757-119024444:-	ENSBTAG00000002395	c
1:119020582-119024444:-	ENSBTAG00000002395	c
11:19053582-19064051:-	ENSBTAG00000009021	c
1:119079825-119091715:+	ENSSSCG00000004617	c
1:119118075-119127736:+	ENSBTAG00000019704	c
11:19200034-19204789:-	ENSSSCG00000009401	c
11:19200034-19264448:-	ENSSSCG00000009401	c
1:119246116-119252920:+	ENSSSCG00000004620	c
11:19250141-19251477:-	ENSSSCG00000009401	c
11:19250141-19256608:-	ENSSSCG00000009401	c
11:19250141-19261165:-	ENSSSCG00000009401	c
11:19250141-19264448:-	ENSSSCG00000009401	c
11:19250141-19270035:-	ENSSSCG00000009401	c
11:19253376-19261165:-	ENSSSCG00000009401	c
11:19253376-19264448:-	ENSSSCG00000009401	c
11:19253376-19274010:-	ENSSSCG00000009401	c
11:19256520-19274010:-	ENSSSCG00000009401	c
1:119275120-119278638:+	ENSSSCG00000004620	c
1:119275120-119280977:+	ENSSSCG00000004620	c
1:119275120-119287918:+	ENSSSCG00000004620	c
1:119275120-119298597:+	ENSSSCG00000004620	c
11:19335333-19338593:-	ENSBTAG00000018590	c
11:19335333-19344424:-	ENSBTAG00000018590	c
11:19352011-19356078:-	ENSSSCG00000009403	c
1:119372717-119384719:+	ENSSSCG00000004620	c
11:19460052-19490580:-	ENSBTAG00000014310	c
11:19468321-19490580:-	ENSBTAG00000014310	c
1:119558444-119571057:+	ENSSSCG00000004622	c
11:19587905-19592270:-	ENSBTAG00000008703	c
11:196115-209463:+	ENSSSCG00000009572	c
11:19623258-19630304:+	ENSSSCG00000009405	c
11:19629536-19630304:+	ENSSSCG00000009405	c
11:19644481-19649900:-	ENSBTAG00000039770	c
1:119728605-119728807:-	ENSSSCG00000004624	c
1:119735150-119740313:-	ENSSSCG00000004624	c
1:119738114-119740313:-	ENSSSCG00000004624	c
1:119739120-119740313:-	ENSSSCG00000004624	c
11:19756649-19757603:-	ENSBTAG00000001114	c
1:119905145-119909321:-	ENSSSCG00000004626	c
11:199326-202986:+	ENSSSCG00000009572	c
11:199326-209463:+	ENSSSCG00000009572	c
11:200853-209463:+	ENSSSCG00000009572	c
1:120176021-120185745:+	ENSSSCG00000032517	c
1:120267232-120283587:+	ENSSSCG00000032517	c
1:1203493-1289358:-	ENSSSCG00000004013	c
11:20365509-20385846:+	ENSBTAG00000032905	c
11:20365509-20413368:+	ENSBTAG00000032905	c
11:20383912-20385846:+	ENSBTAG00000032905	c
11:20383912-20394807:+	ENSBTAG00000032905	c
11:20383912-20397138:+	ENSBTAG00000032905	c
11:20383912-20405484:+	ENSBTAG00000032905	c
11:20383912-20413368:+	ENSBTAG00000032905	c
11:20388359-20405484:+	ENSBTAG00000032905	c
11:20388359-20413368:+	ENSBTAG00000032905	c
11:20394731-20405484:+	ENSBTAG00000032905	c
11:20394731-20413368:+	ENSBTAG00000032905	c
1:12041131-12042596:-	ENSSSCG00000004070	c
1:12041131-12043885:-	ENSSSCG00000004070	c
1:120525211-120530937:+	ENSSSCG00000030168	c
1:120525211-120663935:+	ENSSSCG00000030168	c
11:205257-210805:+	ENSSSCG00000009572	c
1:12056479-12060454:-	ENSSSCG00000004070	c
1:12056479-12061089:-	ENSSSCG00000004070	c
11:20661773-20664489:+	ENSSSCG00000009407	c
11:20689268-20689755:-	ENSBTAG00000016167	c
11:20710448-20719541:-	ENSSSCG00000009408	c
1:12071469-12086591:-	ENSSSCG00000004070	c
1:120887224-120915687:-	ENSSSCG00000004634	c
11:20913917-20935537:-	ENSBTAG00000020567	c
1:120914865-120933928:-	ENSSSCG00000004634	c
1:120915564-120933928:-	ENSSSCG00000004634	c
1:120922904-120933928:-	ENSSSCG00000004634	c
11:20923193-20935537:-	ENSBTAG00000020567	c
1:120926605-120933928:-	ENSSSCG00000004634	c
1:120928742-120933928:-	ENSSSCG00000004634	c
1:120933806-120943691:-	ENSSSCG00000004634	c
11:21020401-21022536:+	ENSSSCG00000009410	c
11:21020401-21028479:+	ENSSSCG00000009410	c
11:21091920-21125499:-	ENSSSCG00000009411	c
1:121098415-121104566:+	ENSSSCG00000004635	c
1:121160752-121168527:+	ENSSSCG00000004636	c
1:121160752-121179866:+	ENSSSCG00000004636	c
1:121168313-121176242:+	ENSSSCG00000004636	c
11:21169339-21192187:-	ENSBTAG00000014679	c
1:121172070-121178619:+	ENSSSCG00000004636	c
1:121173352-121179866:+	ENSSSCG00000004636	c
1:121192912-121197117:+	ENSSSCG00000004636	c
1:121213866-121216490:+	ENSSSCG00000004636	c
1:121216357-121220450:+	ENSSSCG00000004636	c
1:121217325-121228255:+	ENSSSCG00000004636	c
1:121217325-121230821:+	ENSSSCG00000004636	c
1:121217325-121238262:+	ENSSSCG00000004636	c
11:21256151-21275708:+	ENSSSCG00000009413	c
11:21258738-21275708:+	ENSSSCG00000009413	c
11:21258738-21281234:+	ENSSSCG00000009413	c
11:21260895-21275708:+	ENSSSCG00000009413	c
11:21260895-21293690:+	ENSSSCG00000009413	c
11:21263905-21281234:+	ENSSSCG00000009413	c
11:21263905-21289460:+	ENSSSCG00000009413	c
11:21327944-21342707:+	ENSSSCG00000009414	c
11:21327944-21354747:+	ENSSSCG00000009414	c
1:121330341-121335034:-	ENSSSCG00000004639	c
1:121330341-121343261:-	ENSSSCG00000004639	c
1:121330341-121350467:-	ENSSSCG00000004639	c
11:21334601-21336029:-	ENSBTAG00000011643	c
1:121334813-121335644:-	ENSSSCG00000004639	c
1:121335499-121357418:-	ENSSSCG00000004639	c
11:21342509-21354747:+	ENSSSCG00000009414	c
1:121343116-121348284:-	ENSSSCG00000004639	c
11:21351564-21354747:+	ENSSSCG00000009414	c
1:121357273-121360838:-	ENSSSCG00000004639	c
11:21370444-21376073:+	ENSSSCG00000009414	c
11:21531219-21534767:-	ENSBTAG00000024044	c
11:216074-224548:+	ENSSSCG00000009572	c
11:21778940-21793730:-	ENSSSCG00000023738	c
11:21786477-21793730:-	ENSSSCG00000023738	c
11:21789454-21805764:-	ENSSSCG00000023738	c
11:21791603-21805764:-	ENSSSCG00000023738	c
11:21795636-21805764:-	ENSSSCG00000023738	c
11:21797313-21805764:-	ENSSSCG00000023738	c
11:21804833-21808388:-	ENSSSCG00000023738	c
11:21804833-21813745:-	ENSSSCG00000023738	c
11:21807482-21808388:-	ENSSSCG00000023738	c
11:21807482-21810766:-	ENSSSCG00000023738	c
11:21807482-21813745:-	ENSSSCG00000023738	c
11:21856561-21857923:-	ENSSSCG00000023738	c
11:21856561-21860092:-	ENSSSCG00000023738	c
11:21860006-21865590:-	ENSSSCG00000023738	c
11:218916-224548:+	ENSSSCG00000009572	c
11:218916-242378:+	ENSSSCG00000009572	c
1:122149406-122174177:+	ENSSSCG00000004648	c
1:122155436-122189053:+	ENSSSCG00000004648	c
1:122157262-122160597:+	ENSSSCG00000004648	c
1:122160498-122189053:+	ENSSSCG00000004648	c
11:22249416-22250409:-	ENSSSCG00000009419	c
11:22249416-22255527:-	ENSSSCG00000009419	c
11:22270781-22288235:+	ENSSSCG00000009420	c
11:22271936-22288235:+	ENSSSCG00000009420	c
11:22272809-22288235:+	ENSSSCG00000009420	c
11:22284602-22288235:+	ENSSSCG00000009420	c
1:122403419-122407014:+	ENSBTAG00000007331	c
1:122426083-122444476:-	ENSSSCG00000004651	c
1:122426083-122514658:-	ENSSSCG00000004651	c
11:224427-242378:+	ENSSSCG00000009572	c
11:22452856-22485341:-	ENSBTAG00000013861	c
11:22452856-22497653:-	ENSBTAG00000013861	c
11:22480940-22497653:-	ENSBTAG00000013861	c
1:122494127-122498068:-	ENSSSCG00000004651	c
1:122494127-122514658:-	ENSSSCG00000004651	c
1:122494127-122533808:-	ENSSSCG00000004651	c
1:122565597-122565937:+	ENSSSCG00000004652	c
1:122641983-122670480:+	ENSSSCG00000004653	c
1:122641983-122676949:+	ENSSSCG00000004653	c
1:122651160-122652467:+	ENSSSCG00000004653	c
1:122656981-122664384:+	ENSSSCG00000004653	c
1:122962993-122967374:+	ENSSSCG00000004657	c
11:23169654-23179520:+	ENSSSCG00000009426	c
11:23169654-23180947:+	ENSSSCG00000009426	c
11:2326609-2329802:-	ENSBTAG00000018372	c
1:1233509-1289358:-	ENSSSCG00000004013	c
1:123607337-123610250:+	ENSSSCG00000004661	c
1:12361986-12373696:+	ENSSSCG00000004071	c
1:12361986-12376129:+	ENSSSCG00000004071	c
11:23709894-23731377:+	ENSSSCG00000021818	c
11:23731164-23755154:+	ENSSSCG00000021818	c
11:23750724-23784500:+	ENSSSCG00000021818	c
11:23750724-23826266:+	ENSSSCG00000021818	c
11:23784315-23826266:+	ENSSSCG00000021818	c
11:23819899-23870270:+	ENSSSCG00000021818	c
11:2406784-2409075:-	ENSSSCG00000035493	c
11:2406784-2417721:-	ENSSSCG00000035493	c
11:240978-242378:+	ENSSSCG00000009572	c
11:24649912-24690509:+	ENSBTAG00000010935	c
11:24669088-24688969:+	ENSBTAG00000010935	c
11:24672082-24696745:+	ENSBTAG00000010935	c
11:24672082-24702865:+	ENSBTAG00000010935	c
11:24688845-24690509:+	ENSBTAG00000010935	c
11:24688845-24696745:+	ENSBTAG00000010935	c
11:24688845-24702865:+	ENSBTAG00000010935	c
11:24693250-24696745:+	ENSBTAG00000010935	c
11:24725030-24739289:-	ENSSSCG00000009430	c
11:24726867-24739289:-	ENSSSCG00000009430	c
11:24729024-24739289:-	ENSSSCG00000009430	c
11:24816112-24852716:-	ENSSSCG00000009431	c
11:24826727-24830904:-	ENSSSCG00000009431	c
11:24828036-24847127:-	ENSSSCG00000009431	c
11:24828036-24862725:-	ENSSSCG00000009431	c
11:24850052-24852716:-	ENSSSCG00000009431	c
11:24850052-24854657:-	ENSSSCG00000009431	c
11:24854554-24858237:-	ENSSSCG00000009431	c
11:24857302-24858237:-	ENSSSCG00000009431	c
11:24986218-25034709:+	ENSBTAG00000004073	c
11:24986218-25048561:+	ENSBTAG00000004073	c
11:25081806-25122908:+	ENSSSCG00000029837	c
11:25103745-25137323:+	ENSSSCG00000029837	c
11:25116429-25116901:-	ENSBTAG00000004674	c
11:25122740-25152133:+	ENSSSCG00000029837	c
11:25147792-25152133:+	ENSSSCG00000029837	c
11:25196949-25240454:+	ENSSSCG00000029837	c
11:25209179-25224424:+	ENSSSCG00000029837	c
11:25273270-25281252:+	ENSSSCG00000029837	c
11:25301638-25306471:+	ENSSSCG00000029837	c
11:25317026-25328875:+	ENSSSCG00000029837	c
11:25317026-25339115:+	ENSSSCG00000029837	c
11:25318968-25321570:+	ENSSSCG00000029837	c
11:25318968-25343890:+	ENSSSCG00000029837	c
11:25321460-25405757:+	ENSSSCG00000029837	c
11:25400318-25415356:+	ENSSSCG00000029837	c
11:25532915-25541852:-	ENSSSCG00000009435	c
11:25541018-25541852:-	ENSSSCG00000009435	c
11:25563086-25584052:-	ENSSSCG00000009435	c
11:25563086-25587428:-	ENSSSCG00000009435	c
11:25563086-25589582:-	ENSSSCG00000009435	c
11:25570356-25587428:-	ENSSSCG00000009435	c
11:25573446-25584052:-	ENSSSCG00000009435	c
11:25573446-25589582:-	ENSSSCG00000009435	c
11:25578331-25587428:-	ENSSSCG00000009435	c
11:25578331-25589582:-	ENSSSCG00000009435	c
11:25583917-25587428:-	ENSSSCG00000009435	c
11:2565920-2584452:+	ENSSSCG00000009283	c
11:2565920-2595491:+	ENSSSCG00000009283	c
11:25668105-25845945:-	ENSBTAG00000003555	c
11:25749778-25761445:-	ENSSSCG00000031627	c
11:25749778-25768931:-	ENSSSCG00000031627	c
11:25753147-25785673:-	ENSBTAG00000003555	c
11:25755741-25761445:-	ENSSSCG00000031627	c
11:25764348-25785673:-	ENSBTAG00000003555	c
11:25764348-25802448:-	ENSBTAG00000003555	c
11:25835513-25845945:-	ENSBTAG00000003555	c
11:25837782-25845945:-	ENSBTAG00000003555	c
11:25863693-25863874:+	ENSSSCG00000009440	c
11:25897175-25919078:+	ENSBTAG00000032521	c
11:25937033-25941525:+	ENSSSCG00000039338	c
11:26022159-26028606:+	ENSBTAG00000013676	c
1:126111176-126114467:-	ENSSSCG00000004666	c
11:26151494-26179334:-	ENSBTAG00000016368	c
11:26188316-26190154:-	ENSBTAG00000016368	c
11:26193988-26195642:-	ENSBTAG00000016368	c
1:126266052-126308670:-	ENSBTAG00000002232	c
1:126274922-126298301:-	ENSBTAG00000002232	c
1:126274922-126308670:-	ENSBTAG00000002232	c
1:1262951-1289358:-	ENSSSCG00000004013	c
1:126363609-126371291:+	ENSSSCG00000004672	c
11:26464287-26469306:-	ENSBTAG00000016794	c
1:126493965-126497384:+	ENSBTAG00000011529	c
11:265063-265877:+	ENSSSCG00000009572	c
1:126512569-126525094:+	ENSBTAG00000011529	c
1:126514354-126519350:+	ENSBTAG00000011529	c
1:126514354-126534680:+	ENSBTAG00000011529	c
1:126539030-126575396:+	ENSBTAG00000011529	c
1:126544072-126562966:+	ENSBTAG00000011529	c
1:126544072-126575396:+	ENSBTAG00000011529	c
1:126556133-126562966:+	ENSBTAG00000011529	c
1:126611055-126612711:+	ENSBTAG00000011524	c
1:126622355-126626142:+	ENSBTAG00000011524	c
11:26653158-26657743:+	ENSBTAG00000000223	c
1:126674491-126678967:-	ENSSSCG00000004679	c
11:26736032-26759142:-	ENSBTAG00000017429	c
1:126748044-126778568:+	ENSBTAG00000018138	c
1:126748044-126790221:+	ENSBTAG00000018138	c
1:126749756-126778568:+	ENSBTAG00000018138	c
1:126773239-126790221:+	ENSBTAG00000018138	c
1:126773239-126801225:+	ENSBTAG00000018138	c
1:126778436-126790221:+	ENSBTAG00000018138	c
1:126785385-126788752:+	ENSBTAG00000018138	c
1:126785385-126790221:+	ENSBTAG00000018138	c
1:126785385-126801225:+	ENSBTAG00000018138	c
1:126785385-126810927:+	ENSBTAG00000018138	c
1:126786956-126792652:-	ENSSSCG00000004681	c
1:126788625-126790221:+	ENSBTAG00000018138	c
1:126788625-126801225:+	ENSBTAG00000018138	c
1:126788625-126809913:+	ENSBTAG00000018138	c
1:126791259-126792652:-	ENSSSCG00000004681	c
1:126801130-126809913:+	ENSBTAG00000018138	c
1:126808840-126810927:+	ENSBTAG00000018138	c
1:127036186-127068976:-	ENSSSCG00000035827	c
1:127053480-127059116:-	ENSSSCG00000035827	c
1:127066889-127068976:-	ENSSSCG00000035827	c
1:127175567-127177694:-	ENSSSCG00000023996	c
1:127175567-127207695:-	ENSSSCG00000023996	c
1:127195768-127196307:-	ENSSSCG00000023996	c
1:127195768-127207695:-	ENSSSCG00000023996	c
1:127200324-127207695:-	ENSSSCG00000023996	c
1:127349186-127378807:-	ENSBTAG00000015413	c
1:127417894-127443346:-	ENSBTAG00000015413	c
1:127427903-127443346:-	ENSBTAG00000015413	c
11:2759220-2760934:-	ENSSSCG00000009290	c
11:2759220-2763940:-	ENSSSCG00000009290	c
11:2760729-2763940:-	ENSSSCG00000009290	c
1:127746551-127748026:+	ENSSSCG00000040383	c
1:127746551-127748761:+	ENSSSCG00000040383	c
1:127787935-127788700:-	ENSSSCG00000004700	c
1:127794105-127806205:-	ENSSSCG00000004700	c
1:127803768-127806205:-	ENSSSCG00000004700	c
